site_num,poc,date_local,pm25_daily_mean,site_name
1007,3,2025-04-18,6.483333,Pennsauken
1007,3,2025-04-19,11.4,Pennsauken
1007,3,2025-04-19,11.404167,Pennsauken
1007,3,2025-04-20,3.8,Pennsauken
1007,3,2025-04-20,3.8875,Pennsauken
1007,3,2025-04-21,4,Pennsauken
1007,3,2025-04-21,4.070833,Pennsauken
1007,3,2025-04-22,6.4,Pennsauken
1007,3,2025-04-22,6.4,Pennsauken
1007,3,2025-04-23,5.7,Pennsauken
1007,3,2025-04-23,5.743478,Pennsauken
1007,3,2025-04-24,11.4,Pennsauken
1007,3,2025-04-24,11.452174,Pennsauken
1007,3,2025-04-25,6.4,Pennsauken
1007,3,2025-04-25,6.495652,Pennsauken
1007,3,2025-04-26,6.2,Pennsauken
1007,3,2025-04-26,6.2125,Pennsauken
1007,3,2025-04-27,1.6,Pennsauken
1007,3,2025-04-27,1.695238,Pennsauken
1007,3,2025-04-28,2.7,Pennsauken
1007,3,2025-04-28,2.713636,Pennsauken
1007,3,2025-04-29,6.4,Pennsauken
1007,3,2025-04-29,6.483333,Pennsauken
1007,3,2025-04-30,5.2,Pennsauken
1007,3,2025-04-30,5.263636,Pennsauken
1007,3,2025-05-01,5.7,Pennsauken
1007,3,2025-05-01,5.783333,Pennsauken
1007,3,2025-05-02,9.4,Pennsauken
1007,3,2025-05-02,9.45,Pennsauken
1007,3,2025-05-03,9.7,Pennsauken
1007,3,2025-05-03,9.775,Pennsauken
1007,3,2025-05-04,5.6,Pennsauken
1007,3,2025-05-04,5.625,Pennsauken
1007,3,2025-05-05,3.5,Pennsauken
1007,3,2025-05-05,3.580952,Pennsauken
1007,3,2025-05-06,3.7,Pennsauken
1007,3,2025-05-06,3.754167,Pennsauken
1007,3,2025-05-07,3.8,Pennsauken
1007,3,2025-05-07,3.843478,Pennsauken
1007,3,2025-05-08,5.4,Pennsauken
1007,3,2025-05-08,5.491667,Pennsauken
1007,3,2025-05-09,3.7,Pennsauken
1007,3,2025-05-09,3.709524,Pennsauken
1007,3,2025-05-10,3.5,Pennsauken
1007,3,2025-05-10,3.534783,Pennsauken
1007,3,2025-05-11,7.1,Pennsauken
1007,3,2025-05-11,7.1125,Pennsauken
1007,3,2025-05-12,7.4,Pennsauken
1007,3,2025-05-12,7.470833,Pennsauken
1007,3,2025-05-13,5.6,Pennsauken
1007,3,2025-05-13,5.616667,Pennsauken
1007,3,2025-05-14,4.6,Pennsauken
1007,3,2025-05-14,4.690909,Pennsauken
1007,3,2025-05-15,5.1,Pennsauken
1007,3,2025-05-15,5.129167,Pennsauken
1007,3,2025-05-16,6.2,Pennsauken
1007,3,2025-05-16,6.26087,Pennsauken
1007,3,2025-05-17,5.5,Pennsauken
1007,3,2025-05-17,5.508333,Pennsauken
1007,3,2025-05-18,3,Pennsauken
1007,3,2025-05-18,3.06087,Pennsauken
1007,3,2025-05-19,2,Pennsauken
1007,3,2025-05-19,2.056522,Pennsauken
1007,3,2025-05-20,2.9,Pennsauken
1007,3,2025-05-20,2.909091,Pennsauken
1007,3,2025-05-21,3,Pennsauken
1007,3,2025-05-21,3.0125,Pennsauken
1007,3,2025-05-22,2,Pennsauken
1007,3,2025-05-22,2.086957,Pennsauken
1007,3,2025-05-23,3.5,Pennsauken
1007,3,2025-05-23,3.552174,Pennsauken
1007,3,2025-05-24,1.1,Pennsauken
1007,3,2025-05-24,1.173913,Pennsauken
1007,3,2025-05-25,2.2,Pennsauken
1007,3,2025-05-25,2.295833,Pennsauken
1007,3,2025-05-26,3.4,Pennsauken
1007,3,2025-05-26,3.483333,Pennsauken
1007,3,2025-05-27,6.2,Pennsauken
1007,3,2025-05-27,6.270833,Pennsauken
1007,3,2025-05-28,3.5,Pennsauken
1007,3,2025-05-28,3.525,Pennsauken
1007,3,2025-05-29,5.7,Pennsauken
1007,3,2025-05-29,5.716667,Pennsauken
1007,3,2025-05-30,9.3,Pennsauken
1007,3,2025-05-30,9.3125,Pennsauken
1007,3,2025-05-31,4.6,Pennsauken
1007,3,2025-05-31,4.663636,Pennsauken
1007,3,2025-06-01,3.4,Pennsauken
1007,3,2025-06-01,3.404167,Pennsauken
1007,3,2025-06-02,4.7,Pennsauken
1007,3,2025-06-02,4.729167,Pennsauken
1007,3,2025-06-03,8.1,Pennsauken
1007,3,2025-06-03,8.15,Pennsauken
1007,3,2025-06-04,13,Pennsauken
1007,3,2025-06-04,13.041667,Pennsauken
1007,3,2025-06-05,14.4,Pennsauken
1007,3,2025-06-05,14.429167,Pennsauken
1007,3,2025-06-06,14.2,Pennsauken
1007,3,2025-06-06,14.270833,Pennsauken
1007,3,2025-06-07,8.4,Pennsauken
1007,3,2025-06-07,8.4,Pennsauken
1007,3,2025-06-08,4.8,Pennsauken
1007,3,2025-06-08,4.858333,Pennsauken
1007,3,2025-06-09,3.8,Pennsauken
1007,3,2025-06-09,3.820833,Pennsauken
1007,3,2025-06-10,8.4,Pennsauken
1007,3,2025-06-10,8.4,Pennsauken
1007,3,2025-06-11,12.4,Pennsauken
1007,3,2025-06-11,12.447826,Pennsauken
1007,3,2025-06-12,19.7,Pennsauken
1007,3,2025-06-12,19.783333,Pennsauken
1007,3,2025-06-13,19,Pennsauken
1007,3,2025-06-13,19.008333,Pennsauken
1007,3,2025-06-14,14.4,Pennsauken
1007,3,2025-06-14,14.495833,Pennsauken
1007,3,2025-06-15,4,Pennsauken
1007,3,2025-06-15,4.004167,Pennsauken
1007,3,2025-06-16,6.3,Pennsauken
1007,3,2025-06-16,6.370833,Pennsauken
1007,3,2025-06-17,6.6,Pennsauken
1007,3,2025-06-17,6.6,Pennsauken
1007,3,2025-06-18,9.1,Pennsauken
1007,3,2025-06-18,9.1625,Pennsauken
1007,3,2025-06-19,7.6,Pennsauken
1007,3,2025-06-19,7.604545,Pennsauken
1007,3,2025-06-20,6.5,Pennsauken
1007,3,2025-06-20,6.595833,Pennsauken
1007,3,2025-06-21,10.6,Pennsauken
1007,3,2025-06-21,10.65,Pennsauken
1007,3,2025-06-22,13.7,Pennsauken
1007,3,2025-06-22,13.7,Pennsauken
1007,3,2025-06-23,15.8,Pennsauken
1007,3,2025-06-23,15.816667,Pennsauken
1007,3,2025-06-24,14.1,Pennsauken
1007,3,2025-06-24,14.145833,Pennsauken
1007,3,2025-06-25,13.5,Pennsauken
1007,3,2025-06-25,13.545833,Pennsauken
1007,3,2025-06-26,11,Pennsauken
1007,3,2025-06-26,11.075,Pennsauken
1007,3,2025-06-27,7,Pennsauken
1007,3,2025-06-27,7.091667,Pennsauken
1007,3,2025-06-28,10.2,Pennsauken
1007,3,2025-06-28,10.2,Pennsauken
1007,3,2025-06-29,10.8,Pennsauken
1007,3,2025-06-29,10.870833,Pennsauken
1007,3,2025-06-30,10.3,Pennsauken
1007,3,2025-06-30,10.391667,Pennsauken
