timestamp,sensor_id,sensor_name,miles_from_emr,in_primary,pm25_raw_atm
2022-10-16T05:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,36.6
2022-10-16T05:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,41.2
2022-10-16T06:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,37.4
2022-10-16T06:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,35.8
2022-10-16T06:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,34.5
2022-10-16T06:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,32.8
2022-10-16T06:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,30.8
2022-10-16T06:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,29.4
2022-10-16T07:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,29.1
2022-10-16T07:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,30.4
2022-10-16T07:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,30.6
2022-10-16T07:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,30.6
2022-10-16T07:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,31.2
2022-10-16T07:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,30.5
2022-10-16T08:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,30.6
2022-10-16T08:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,30.3
2022-10-16T08:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,30.4
2022-10-16T08:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,29.4
2022-10-16T08:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,21.9
2022-10-16T08:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,17.5
2022-10-16T09:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.3
2022-10-16T09:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,10.1
2022-10-16T09:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.5
2022-10-16T09:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.4
2022-10-16T09:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,12.9
2022-10-16T09:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,11.5
2022-10-16T10:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,10.2
2022-10-16T10:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,19.5
2022-10-16T10:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,21.4
2022-10-16T10:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,9.2
2022-10-16T10:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.1
2022-10-16T10:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.7
2022-10-16T11:00:00-04:00,104742,"Center For Environmental Transformation",0.527,True,7.8
2022-10-16T11:10:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.2
2022-10-16T11:20:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.9
2022-10-16T11:30:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.2
2022-10-16T11:40:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.3
2022-10-16T11:50:00-04:00,104742,"Center For Environmental Transformation",0.527,True,8.0
